Time,Day,Event,Truck,Tank,Truck State,Tank State,Truck Location,Tank Location
0,1,TANK_FILL_STARTED,,1,,FILLING,,POINT_A
0,1,TANK_FILL_STARTED,,2,,FILLING,,POINT_A
0,1,TANK_FILL_STARTED,,3,,FILLING,,POINT_A
0,1,TANK_FILL_STARTED,,4,,FILLING,,POINT_A
0,1,TANK_FILL_STARTED,,5,,FILLING,,POINT_A
0,1,TANK_FILL_STARTED,,6,,FILLING,,POINT_A
120,1,TANK_FILL_COMPLETED,,1,,READY_AT_A,,POINT_A
120,1,TANK_FILL_COMPLETED,,2,,READY_AT_A,,POINT_A
120,1,TANK_FILL_COMPLETED,,3,,READY_AT_A,,POINT_A
120,1,TANK_FILL_COMPLETED,,4,,READY_AT_A,,POINT_A
120,1,TANK_FILL_COMPLETED,,5,,READY_AT_A,,POINT_A
120,1,TANK_FILL_COMPLETED,,6,,READY_AT_A,,POINT_A
120,1,TRUCK_DEPARTED,1,1,DRIVING_TO_C,IN_TRANSIT_TO_C,IN_TRANSIT_TO_C,IN_TRANSIT_TO_C
120,1,TRUCK_DEPARTED,2,2,DRIVING_TO_C,IN_TRANSIT_TO_C,IN_TRANSIT_TO_C,IN_TRANSIT_TO_C
120,1,TRUCK_DEPARTED,3,3,DRIVING_TO_C,IN_TRANSIT_TO_C,IN_TRANSIT_TO_C,IN_TRANSIT_TO_C
120,1,TRUCK_DEPARTED,4,4,DRIVING_TO_C,IN_TRANSIT_TO_C,IN_TRANSIT_TO_C,IN_TRANSIT_TO_C
120,1,TRUCK_DEPARTED,5,5,DRIVING_TO_C,IN_TRANSIT_TO_C,IN_TRANSIT_TO_C,IN_TRANSIT_TO_C
225,1,TRUCK_ARRIVED,1,1,IDLE_AT_C,SUPPLYING,POINT_C,POINT_C
225,1,TRUCK_ARRIVED,2,2,IDLE_AT_C,WAITING_AT_C,POINT_C,POINT_C
225,1,TRUCK_ARRIVED,3,3,IDLE_AT_C,WAITING_AT_C,POINT_C,POINT_C
225,1,TRUCK_ARRIVED,4,4,IDLE_AT_C,WAITING_AT_C,POINT_C,POINT_C
225,1,TRUCK_ARRIVED,5,5,IDLE_AT_C,WAITING_AT_C,POINT_C,POINT_C
645,1,SUPPLY_STARTED,,6,,SUPPLYING,,POINT_C
705,1,TANK_EMPTY,,1,,EMPTY_AT_C,,POINT_C
705,1,TRUCK_RETURN_DEPARTED,1,1,DRIVING_TO_A,IN_TRANSIT_TO_A,IN_TRANSIT_TO_A,IN_TRANSIT_TO_A
810,1,TRUCK_RETURN_ARRIVED,1,1,IDLE_AT_A,EMPTY_AT_A,POINT_A,POINT_A
810,1,TANK_FILL_STARTED,,1,,FILLING,,POINT_A
930,1,TANK_FILL_COMPLETED,,1,,READY_AT_A,,POINT_A
1065,1,SUPPLY_STARTED,,2,,SUPPLYING,,POINT_C
1125,2,TANK_EMPTY,,6,,EMPTY_AT_C,,POINT_C
1440,2,WORKDAY_STARTED,,,,,,
1440,2,TRUCK_DEPARTED,1,1,DRIVING_TO_C,IN_TRANSIT_TO_C,IN_TRANSIT_TO_C,IN_TRANSIT_TO_C
1440,2,TRUCK_RETURN_DEPARTED,2,6,DRIVING_TO_A,IN_TRANSIT_TO_A,IN_TRANSIT_TO_A,IN_TRANSIT_TO_A
1485,2,SUPPLY_STARTED,,3,,SUPPLYING,,POINT_C
1545,2,TANK_EMPTY,,2,,EMPTY_AT_C,,POINT_C
1545,2,TRUCK_ARRIVED,1,1,IDLE_AT_C,WAITING_AT_C,POINT_C,POINT_C
1545,2,TRUCK_RETURN_ARRIVED,2,6,IDLE_AT_A,EMPTY_AT_A,POINT_A,POINT_A
1545,2,TRUCK_RETURN_DEPARTED,3,2,DRIVING_TO_A,IN_TRANSIT_TO_A,IN_TRANSIT_TO_A,IN_TRANSIT_TO_A
1545,2,TANK_FILL_STARTED,,6,,FILLING,,POINT_A
1650,2,TRUCK_RETURN_ARRIVED,3,2,IDLE_AT_A,EMPTY_AT_A,POINT_A,POINT_A
1650,2,TANK_FILL_STARTED,,2,,FILLING,,POINT_A
1665,2,TANK_FILL_COMPLETED,,6,,READY_AT_A,,POINT_A
1770,2,TANK_FILL_COMPLETED,,2,,READY_AT_A,,POINT_A
1800,2,DISPATCH_READY,,,,,,
1800,2,TRUCK_DEPARTED,2,6,DRIVING_TO_C,IN_TRANSIT_TO_C,IN_TRANSIT_TO_C,IN_TRANSIT_TO_C
1800,2,TRUCK_DEPARTED,3,2,DRIVING_TO_C,IN_TRANSIT_TO_C,IN_TRANSIT_TO_C,IN_TRANSIT_TO_C
1905,2,SUPPLY_STARTED,,4,,SUPPLYING,,POINT_C
1905,2,TRUCK_ARRIVED,2,6,IDLE_AT_C,WAITING_AT_C,POINT_C,POINT_C
1905,2,TRUCK_ARRIVED,3,2,IDLE_AT_C,WAITING_AT_C,POINT_C,POINT_C
1965,2,TANK_EMPTY,,3,,EMPTY_AT_C,,POINT_C
1965,2,TRUCK_RETURN_DEPARTED,4,3,DRIVING_TO_A,IN_TRANSIT_TO_A,IN_TRANSIT_TO_A,IN_TRANSIT_TO_A
2070,2,TRUCK_RETURN_ARRIVED,4,3,IDLE_AT_A,EMPTY_AT_A,POINT_A,POINT_A
2070,2,TANK_FILL_STARTED,,3,,FILLING,,POINT_A
2190,2,TANK_FILL_COMPLETED,,3,,READY_AT_A,,POINT_A
2325,2,SUPPLY_STARTED,,5,,SUPPLYING,,POINT_C
2385,2,TANK_EMPTY,,4,,EMPTY_AT_C,,POINT_C
2745,3,SUPPLY_STARTED,,1,,SUPPLYING,,POINT_C
2805,3,TANK_EMPTY,,5,,EMPTY_AT_C,,POINT_C
2880,3,WORKDAY_STARTED,,,,,,
2880,3,TRUCK_RETURN_DEPARTED,5,4,DRIVING_TO_A,IN_TRANSIT_TO_A,IN_TRANSIT_TO_A,IN_TRANSIT_TO_A
2880,3,TRUCK_RETURN_DEPARTED,1,5,DRIVING_TO_A,IN_TRANSIT_TO_A,IN_TRANSIT_TO_A,IN_TRANSIT_TO_A
2985,3,TRUCK_RETURN_ARRIVED,5,4,IDLE_AT_A,EMPTY_AT_A,POINT_A,POINT_A
2985,3,TRUCK_RETURN_ARRIVED,1,5,IDLE_AT_A,EMPTY_AT_A,POINT_A,POINT_A
2985,3,TANK_FILL_STARTED,,4,,FILLING,,POINT_A
2985,3,TANK_FILL_STARTED,,5,,FILLING,,POINT_A
3060,3,DISPATCH_READY,,,,,,
3060,3,TRUCK_DEPARTED,4,3,DRIVING_TO_C,IN_TRANSIT_TO_C,IN_TRANSIT_TO_C,IN_TRANSIT_TO_C
3105,3,TANK_FILL_COMPLETED,,4,,READY_AT_A,,POINT_A
3105,3,TANK_FILL_COMPLETED,,5,,READY_AT_A,,POINT_A
3105,3,TRUCK_DEPARTED,5,4,DRIVING_TO_C,IN_TRANSIT_TO_C,IN_TRANSIT_TO_C,IN_TRANSIT_TO_C
3105,3,TRUCK_DEPARTED,1,5,DRIVING_TO_C,IN_TRANSIT_TO_C,IN_TRANSIT_TO_C,IN_TRANSIT_TO_C
3165,3,SUPPLY_STARTED,,6,,SUPPLYING,,POINT_C
3165,3,TRUCK_ARRIVED,4,3,IDLE_AT_C,WAITING_AT_C,POINT_C,POINT_C
3210,3,TRUCK_ARRIVED,5,4,IDLE_AT_C,WAITING_AT_C,POINT_C,POINT_C
3210,3,TRUCK_ARRIVED,1,5,IDLE_AT_C,WAITING_AT_C,POINT_C,POINT_C
3225,3,TANK_EMPTY,,1,,EMPTY_AT_C,,POINT_C
3225,3,TRUCK_RETURN_DEPARTED,2,1,DRIVING_TO_A,IN_TRANSIT_TO_A,IN_TRANSIT_TO_A,IN_TRANSIT_TO_A
3330,3,TRUCK_RETURN_ARRIVED,2,1,IDLE_AT_A,EMPTY_AT_A,POINT_A,POINT_A
3330,3,TANK_FILL_STARTED,,1,,FILLING,,POINT_A
3450,3,TANK_FILL_COMPLETED,,1,,READY_AT_A,,POINT_A
3480,3,DISPATCH_READY,,,,,,
3480,3,TRUCK_DEPARTED,2,1,DRIVING_TO_C,IN_TRANSIT_TO_C,IN_TRANSIT_TO_C,IN_TRANSIT_TO_C
3585,3,SUPPLY_STARTED,,2,,SUPPLYING,,POINT_C
3585,3,TRUCK_ARRIVED,2,1,IDLE_AT_C,WAITING_AT_C,POINT_C,POINT_C
3645,3,TANK_EMPTY,,6,,EMPTY_AT_C,,POINT_C
4005,4,SUPPLY_STARTED,,3,,SUPPLYING,,POINT_C
4065,4,TANK_EMPTY,,2,,EMPTY_AT_C,,POINT_C
4320,4,WORKDAY_STARTED,,,,,,
4320,4,TRUCK_RETURN_DEPARTED,3,6,DRIVING_TO_A,IN_TRANSIT_TO_A,IN_TRANSIT_TO_A,IN_TRANSIT_TO_A
4320,4,TRUCK_RETURN_DEPARTED,4,2,DRIVING_TO_A,IN_TRANSIT_TO_A,IN_TRANSIT_TO_A,IN_TRANSIT_TO_A
4425,4,SUPPLY_STARTED,,4,,SUPPLYING,,POINT_C
4425,4,TRUCK_RETURN_ARRIVED,3,6,IDLE_AT_A,EMPTY_AT_A,POINT_A,POINT_A
4425,4,TRUCK_RETURN_ARRIVED,4,2,IDLE_AT_A,EMPTY_AT_A,POINT_A,POINT_A
4425,4,TANK_FILL_STARTED,,6,,FILLING,,POINT_A
4425,4,TANK_FILL_STARTED,,2,,FILLING,,POINT_A
4485,4,TANK_EMPTY,,3,,EMPTY_AT_C,,POINT_C
4485,4,TRUCK_RETURN_DEPARTED,5,3,DRIVING_TO_A,IN_TRANSIT_TO_A,IN_TRANSIT_TO_A,IN_TRANSIT_TO_A
4545,4,TANK_FILL_COMPLETED,,6,,READY_AT_A,,POINT_A
4545,4,TANK_FILL_COMPLETED,,2,,READY_AT_A,,POINT_A
4590,4,TRUCK_RETURN_ARRIVED,5,3,IDLE_AT_A,EMPTY_AT_A,POINT_A,POINT_A
4590,4,TANK_FILL_STARTED,,3,,FILLING,,POINT_A
4710,4,TANK_FILL_COMPLETED,,3,,READY_AT_A,,POINT_A
4740,4,DISPATCH_READY,,,,,,
4740,4,TRUCK_DEPARTED,3,6,DRIVING_TO_C,IN_TRANSIT_TO_C,IN_TRANSIT_TO_C,IN_TRANSIT_TO_C
4740,4,TRUCK_DEPARTED,4,2,DRIVING_TO_C,IN_TRANSIT_TO_C,IN_TRANSIT_TO_C,IN_TRANSIT_TO_C
4740,4,TRUCK_DEPARTED,5,3,DRIVING_TO_C,IN_TRANSIT_TO_C,IN_TRANSIT_TO_C,IN_TRANSIT_TO_C
4845,4,SUPPLY_STARTED,,5,,SUPPLYING,,POINT_C
4845,4,TRUCK_ARRIVED,3,6,IDLE_AT_C,WAITING_AT_C,POINT_C,POINT_C
4845,4,TRUCK_ARRIVED,4,2,IDLE_AT_C,WAITING_AT_C,POINT_C,POINT_C
4845,4,TRUCK_ARRIVED,5,3,IDLE_AT_C,WAITING_AT_C,POINT_C,POINT_C
4905,4,TANK_EMPTY,,4,,EMPTY_AT_C,,POINT_C
4905,4,TRUCK_RETURN_DEPARTED,1,4,DRIVING_TO_A,IN_TRANSIT_TO_A,IN_TRANSIT_TO_A,IN_TRANSIT_TO_A
5010,4,TRUCK_RETURN_ARRIVED,1,4,IDLE_AT_A,EMPTY_AT_A,POINT_A,POINT_A
5010,4,TANK_FILL_STARTED,,4,,FILLING,,POINT_A
5130,4,TANK_FILL_COMPLETED,,4,,READY_AT_A,,POINT_A
5265,4,SUPPLY_STARTED,,1,,SUPPLYING,,POINT_C
5325,4,TANK_EMPTY,,5,,EMPTY_AT_C,,POINT_C
5685,5,SUPPLY_STARTED,,6,,SUPPLYING,,POINT_C
5745,5,TANK_EMPTY,,1,,EMPTY_AT_C,,POINT_C
5760,5,WORKDAY_STARTED,,,,,,
5760,5,TRUCK_RETURN_DEPARTED,2,5,DRIVING_TO_A,IN_TRANSIT_TO_A,IN_TRANSIT_TO_A,IN_TRANSIT_TO_A
5760,5,TRUCK_RETURN_DEPARTED,3,1,DRIVING_TO_A,IN_TRANSIT_TO_A,IN_TRANSIT_TO_A,IN_TRANSIT_TO_A
5865,5,TRUCK_RETURN_ARRIVED,2,5,IDLE_AT_A,EMPTY_AT_A,POINT_A,POINT_A
5865,5,TRUCK_RETURN_ARRIVED,3,1,IDLE_AT_A,EMPTY_AT_A,POINT_A,POINT_A
5865,5,TANK_FILL_STARTED,,5,,FILLING,,POINT_A
5865,5,TANK_FILL_STARTED,,1,,FILLING,,POINT_A
5985,5,TANK_FILL_COMPLETED,,5,,READY_AT_A,,POINT_A
5985,5,TANK_FILL_COMPLETED,,1,,READY_AT_A,,POINT_A
6000,5,DISPATCH_READY,,,,,,
6000,5,TRUCK_DEPARTED,1,4,DRIVING_TO_C,IN_TRANSIT_TO_C,IN_TRANSIT_TO_C,IN_TRANSIT_TO_C
6000,5,TRUCK_DEPARTED,2,5,DRIVING_TO_C,IN_TRANSIT_TO_C,IN_TRANSIT_TO_C,IN_TRANSIT_TO_C
6000,5,TRUCK_DEPARTED,3,1,DRIVING_TO_C,IN_TRANSIT_TO_C,IN_TRANSIT_TO_C,IN_TRANSIT_TO_C
6105,5,SUPPLY_STARTED,,2,,SUPPLYING,,POINT_C
6105,5,TRUCK_ARRIVED,1,4,IDLE_AT_C,WAITING_AT_C,POINT_C,POINT_C
6105,5,TRUCK_ARRIVED,2,5,IDLE_AT_C,WAITING_AT_C,POINT_C,POINT_C
6105,5,TRUCK_ARRIVED,3,1,IDLE_AT_C,WAITING_AT_C,POINT_C,POINT_C
6165,5,TANK_EMPTY,,6,,EMPTY_AT_C,,POINT_C
6165,5,TRUCK_RETURN_DEPARTED,4,6,DRIVING_TO_A,IN_TRANSIT_TO_A,IN_TRANSIT_TO_A,IN_TRANSIT_TO_A
6270,5,TRUCK_RETURN_ARRIVED,4,6,IDLE_AT_A,EMPTY_AT_A,POINT_A,POINT_A
6270,5,TANK_FILL_STARTED,,6,,FILLING,,POINT_A
6390,5,TANK_FILL_COMPLETED,,6,,READY_AT_A,,POINT_A
6420,5,DISPATCH_READY,,,,,,
6420,5,TRUCK_DEPARTED,4,6,DRIVING_TO_C,IN_TRANSIT_TO_C,IN_TRANSIT_TO_C,IN_TRANSIT_TO_C
6525,5,SUPPLY_STARTED,,3,,SUPPLYING,,POINT_C
6525,5,TRUCK_ARRIVED,4,6,IDLE_AT_C,WAITING_AT_C,POINT_C,POINT_C
6585,5,TANK_EMPTY,,2,,EMPTY_AT_C,,POINT_C
6945,6,SUPPLY_STARTED,,4,,SUPPLYING,,POINT_C
7005,6,TANK_EMPTY,,3,,EMPTY_AT_C,,POINT_C
7200,6,WORKDAY_STARTED,,,,,,
7200,6,TRUCK_RETURN_DEPARTED,5,2,DRIVING_TO_A,IN_TRANSIT_TO_A,IN_TRANSIT_TO_A,IN_TRANSIT_TO_A
7200,6,TRUCK_RETURN_DEPARTED,1,3,DRIVING_TO_A,IN_TRANSIT_TO_A,IN_TRANSIT_TO_A,IN_TRANSIT_TO_A
7305,6,TRUCK_RETURN_ARRIVED,5,2,IDLE_AT_A,EMPTY_AT_A,POINT_A,POINT_A
7305,6,TRUCK_RETURN_ARRIVED,1,3,IDLE_AT_A,EMPTY_AT_A,POINT_A,POINT_A
7305,6,TANK_FILL_STARTED,,2,,FILLING,,POINT_A
7305,6,TANK_FILL_STARTED,,3,,FILLING,,POINT_A
7365,6,SUPPLY_STARTED,,5,,SUPPLYING,,POINT_C
7425,6,TANK_EMPTY,,4,,EMPTY_AT_C,,POINT_C
7425,6,TANK_FILL_COMPLETED,,2,,READY_AT_A,,POINT_A
7425,6,TANK_FILL_COMPLETED,,3,,READY_AT_A,,POINT_A
7425,6,TRUCK_RETURN_DEPARTED,2,4,DRIVING_TO_A,IN_TRANSIT_TO_A,IN_TRANSIT_TO_A,IN_TRANSIT_TO_A
7530,6,TRUCK_RETURN_ARRIVED,2,4,IDLE_AT_A,EMPTY_AT_A,POINT_A,POINT_A
7530,6,TANK_FILL_STARTED,,4,,FILLING,,POINT_A
7650,6,TANK_FILL_COMPLETED,,4,,READY_AT_A,,POINT_A
7680,6,DISPATCH_READY,,,,,,
7680,6,TRUCK_DEPARTED,5,2,DRIVING_TO_C,IN_TRANSIT_TO_C,IN_TRANSIT_TO_C,IN_TRANSIT_TO_C
7680,6,TRUCK_DEPARTED,1,3,DRIVING_TO_C,IN_TRANSIT_TO_C,IN_TRANSIT_TO_C,IN_TRANSIT_TO_C
7680,6,TRUCK_DEPARTED,2,4,DRIVING_TO_C,IN_TRANSIT_TO_C,IN_TRANSIT_TO_C,IN_TRANSIT_TO_C
7785,6,SUPPLY_STARTED,,1,,SUPPLYING,,POINT_C
7785,6,TRUCK_ARRIVED,5,2,IDLE_AT_C,WAITING_AT_C,POINT_C,POINT_C
7785,6,TRUCK_ARRIVED,1,3,IDLE_AT_C,WAITING_AT_C,POINT_C,POINT_C
7785,6,TRUCK_ARRIVED,2,4,IDLE_AT_C,WAITING_AT_C,POINT_C,POINT_C
7845,6,TANK_EMPTY,,5,,EMPTY_AT_C,,POINT_C
7845,6,TRUCK_RETURN_DEPARTED,3,5,DRIVING_TO_A,IN_TRANSIT_TO_A,IN_TRANSIT_TO_A,IN_TRANSIT_TO_A
7950,6,TRUCK_RETURN_ARRIVED,3,5,IDLE_AT_A,EMPTY_AT_A,POINT_A,POINT_A
7950,6,TANK_FILL_STARTED,,5,,FILLING,,POINT_A
8070,6,TANK_FILL_COMPLETED,,5,,READY_AT_A,,POINT_A
8205,6,SUPPLY_STARTED,,6,,SUPPLYING,,POINT_C
8265,6,TANK_EMPTY,,1,,EMPTY_AT_C,,POINT_C
8625,7,SUPPLY_STARTED,,2,,SUPPLYING,,POINT_C
8640,7,WORKDAY_STARTED,,,,,,
8640,7,TRUCK_RETURN_DEPARTED,4,1,DRIVING_TO_A,IN_TRANSIT_TO_A,IN_TRANSIT_TO_A,IN_TRANSIT_TO_A
8685,7,TANK_EMPTY,,6,,EMPTY_AT_C,,POINT_C
8685,7,TRUCK_RETURN_DEPARTED,5,6,DRIVING_TO_A,IN_TRANSIT_TO_A,IN_TRANSIT_TO_A,IN_TRANSIT_TO_A
8745,7,TRUCK_RETURN_ARRIVED,4,1,IDLE_AT_A,EMPTY_AT_A,POINT_A,POINT_A
8745,7,TANK_FILL_STARTED,,1,,FILLING,,POINT_A
8790,7,TRUCK_RETURN_ARRIVED,5,6,IDLE_AT_A,EMPTY_AT_A,POINT_A,POINT_A
8790,7,TANK_FILL_STARTED,,6,,FILLING,,POINT_A
8865,7,TANK_FILL_COMPLETED,,1,,READY_AT_A,,POINT_A
8910,7,TANK_FILL_COMPLETED,,6,,READY_AT_A,,POINT_A
8940,7,DISPATCH_READY,,,,,,
8940,7,TRUCK_DEPARTED,3,5,DRIVING_TO_C,IN_TRANSIT_TO_C,IN_TRANSIT_TO_C,IN_TRANSIT_TO_C
8940,7,TRUCK_DEPARTED,4,1,DRIVING_TO_C,IN_TRANSIT_TO_C,IN_TRANSIT_TO_C,IN_TRANSIT_TO_C
8940,7,TRUCK_DEPARTED,5,6,DRIVING_TO_C,IN_TRANSIT_TO_C,IN_TRANSIT_TO_C,IN_TRANSIT_TO_C
9045,7,SUPPLY_STARTED,,3,,SUPPLYING,,POINT_C
9045,7,TRUCK_ARRIVED,3,5,IDLE_AT_C,WAITING_AT_C,POINT_C,POINT_C
9045,7,TRUCK_ARRIVED,4,1,IDLE_AT_C,WAITING_AT_C,POINT_C,POINT_C
9045,7,TRUCK_ARRIVED,5,6,IDLE_AT_C,WAITING_AT_C,POINT_C,POINT_C
9105,7,TANK_EMPTY,,2,,EMPTY_AT_C,,POINT_C
9105,7,TRUCK_RETURN_DEPARTED,1,2,DRIVING_TO_A,IN_TRANSIT_TO_A,IN_TRANSIT_TO_A,IN_TRANSIT_TO_A
9210,7,TRUCK_RETURN_ARRIVED,1,2,IDLE_AT_A,EMPTY_AT_A,POINT_A,POINT_A
9210,7,TANK_FILL_STARTED,,2,,FILLING,,POINT_A
9330,7,TANK_FILL_COMPLETED,,2,,READY_AT_A,,POINT_A
9465,7,SUPPLY_STARTED,,4,,SUPPLYING,,POINT_C
9525,7,TANK_EMPTY,,3,,EMPTY_AT_C,,POINT_C
9885,8,SUPPLY_STARTED,,5,,SUPPLYING,,POINT_C
9945,8,TANK_EMPTY,,4,,EMPTY_AT_C,,POINT_C
10080,8,DISPATCH_READY,,,,,,
10080,8,WORKDAY_STARTED,,,,,,
10080,8,TRUCK_RETURN_DEPARTED,2,3,DRIVING_TO_A,IN_TRANSIT_TO_A,IN_TRANSIT_TO_A,IN_TRANSIT_TO_A
10080,8,TRUCK_RETURN_DEPARTED,3,4,DRIVING_TO_A,IN_TRANSIT_TO_A,IN_TRANSIT_TO_A,IN_TRANSIT_TO_A
10185,8,TRUCK_RETURN_ARRIVED,2,3,IDLE_AT_A,EMPTY_AT_A,POINT_A,POINT_A
10185,8,TRUCK_RETURN_ARRIVED,3,4,IDLE_AT_A,EMPTY_AT_A,POINT_A,POINT_A
10185,8,TANK_FILL_STARTED,,3,,FILLING,,POINT_A
10185,8,TANK_FILL_STARTED,,4,,FILLING,,POINT_A
10200,8,DISPATCH_READY,,,,,,
10200,8,TRUCK_DEPARTED,1,2,DRIVING_TO_C,IN_TRANSIT_TO_C,IN_TRANSIT_TO_C,IN_TRANSIT_TO_C
10305,8,SUPPLY_STARTED,,1,,SUPPLYING,,POINT_C
10305,8,TANK_FILL_COMPLETED,,3,,READY_AT_A,,POINT_A
10305,8,TANK_FILL_COMPLETED,,4,,READY_AT_A,,POINT_A
10305,8,TRUCK_ARRIVED,1,2,IDLE_AT_C,WAITING_AT_C,POINT_C,POINT_C
10365,8,TANK_EMPTY,,5,,EMPTY_AT_C,,POINT_C
10365,8,TRUCK_RETURN_DEPARTED,4,5,DRIVING_TO_A,IN_TRANSIT_TO_A,IN_TRANSIT_TO_A,IN_TRANSIT_TO_A
10470,8,TRUCK_RETURN_ARRIVED,4,5,IDLE_AT_A,EMPTY_AT_A,POINT_A,POINT_A
10470,8,TANK_FILL_STARTED,,5,,FILLING,,POINT_A
10590,8,TANK_FILL_COMPLETED,,5,,READY_AT_A,,POINT_A
10620,8,DISPATCH_READY,,,,,,
10620,8,TRUCK_DEPARTED,2,3,DRIVING_TO_C,IN_TRANSIT_TO_C,IN_TRANSIT_TO_C,IN_TRANSIT_TO_C
10620,8,TRUCK_DEPARTED,3,4,DRIVING_TO_C,IN_TRANSIT_TO_C,IN_TRANSIT_TO_C,IN_TRANSIT_TO_C
10620,8,TRUCK_DEPARTED,4,5,DRIVING_TO_C,IN_TRANSIT_TO_C,IN_TRANSIT_TO_C,IN_TRANSIT_TO_C
10725,8,SUPPLY_STARTED,,6,,SUPPLYING,,POINT_C
10725,8,TRUCK_ARRIVED,2,3,IDLE_AT_C,WAITING_AT_C,POINT_C,POINT_C
10725,8,TRUCK_ARRIVED,3,4,IDLE_AT_C,WAITING_AT_C,POINT_C,POINT_C
10725,8,TRUCK_ARRIVED,4,5,IDLE_AT_C,WAITING_AT_C,POINT_C,POINT_C
10785,8,TANK_EMPTY,,1,,EMPTY_AT_C,,POINT_C
10785,8,TRUCK_RETURN_DEPARTED,5,1,DRIVING_TO_A,IN_TRANSIT_TO_A,IN_TRANSIT_TO_A,IN_TRANSIT_TO_A
10890,8,TRUCK_RETURN_ARRIVED,5,1,IDLE_AT_A,EMPTY_AT_A,POINT_A,POINT_A
10890,8,TANK_FILL_STARTED,,1,,FILLING,,POINT_A
11010,8,TANK_FILL_COMPLETED,,1,,READY_AT_A,,POINT_A
11145,8,SUPPLY_STARTED,,2,,SUPPLYING,,POINT_C
11205,9,TANK_EMPTY,,6,,EMPTY_AT_C,,POINT_C
11520,9,WORKDAY_STARTED,,,,,,
11520,9,TRUCK_DEPARTED,5,1,DRIVING_TO_C,IN_TRANSIT_TO_C,IN_TRANSIT_TO_C,IN_TRANSIT_TO_C
11520,9,TRUCK_RETURN_DEPARTED,1,6,DRIVING_TO_A,IN_TRANSIT_TO_A,IN_TRANSIT_TO_A,IN_TRANSIT_TO_A
11565,9,SUPPLY_STARTED,,3,,SUPPLYING,,POINT_C
11625,9,TANK_EMPTY,,2,,EMPTY_AT_C,,POINT_C
11625,9,TRUCK_ARRIVED,5,1,IDLE_AT_C,WAITING_AT_C,POINT_C,POINT_C
11625,9,TRUCK_RETURN_ARRIVED,1,6,IDLE_AT_A,EMPTY_AT_A,POINT_A,POINT_A
11625,9,TRUCK_RETURN_DEPARTED,2,2,DRIVING_TO_A,IN_TRANSIT_TO_A,IN_TRANSIT_TO_A,IN_TRANSIT_TO_A
11625,9,TANK_FILL_STARTED,,6,,FILLING,,POINT_A
11730,9,TRUCK_RETURN_ARRIVED,2,2,IDLE_AT_A,EMPTY_AT_A,POINT_A,POINT_A
11730,9,TANK_FILL_STARTED,,2,,FILLING,,POINT_A
11745,9,TANK_FILL_COMPLETED,,6,,READY_AT_A,,POINT_A
11850,9,TANK_FILL_COMPLETED,,2,,READY_AT_A,,POINT_A
11880,9,DISPATCH_READY,,,,,,
11880,9,TRUCK_DEPARTED,1,6,DRIVING_TO_C,IN_TRANSIT_TO_C,IN_TRANSIT_TO_C,IN_TRANSIT_TO_C
11880,9,TRUCK_DEPARTED,2,2,DRIVING_TO_C,IN_TRANSIT_TO_C,IN_TRANSIT_TO_C,IN_TRANSIT_TO_C
11985,9,SUPPLY_STARTED,,4,,SUPPLYING,,POINT_C
11985,9,TRUCK_ARRIVED,1,6,IDLE_AT_C,WAITING_AT_C,POINT_C,POINT_C
11985,9,TRUCK_ARRIVED,2,2,IDLE_AT_C,WAITING_AT_C,POINT_C,POINT_C
12045,9,TANK_EMPTY,,3,,EMPTY_AT_C,,POINT_C
12045,9,TRUCK_RETURN_DEPARTED,3,3,DRIVING_TO_A,IN_TRANSIT_TO_A,IN_TRANSIT_TO_A,IN_TRANSIT_TO_A
12150,9,TRUCK_RETURN_ARRIVED,3,3,IDLE_AT_A,EMPTY_AT_A,POINT_A,POINT_A
12150,9,TANK_FILL_STARTED,,3,,FILLING,,POINT_A
12270,9,TANK_FILL_COMPLETED,,3,,READY_AT_A,,POINT_A
12405,9,SUPPLY_STARTED,,5,,SUPPLYING,,POINT_C
12465,9,TANK_EMPTY,,4,,EMPTY_AT_C,,POINT_C
12825,10,SUPPLY_STARTED,,1,,SUPPLYING,,POINT_C
12885,10,TANK_EMPTY,,5,,EMPTY_AT_C,,POINT_C
12960,10,WORKDAY_STARTED,,,,,,
12960,10,TRUCK_RETURN_DEPARTED,4,4,DRIVING_TO_A,IN_TRANSIT_TO_A,IN_TRANSIT_TO_A,IN_TRANSIT_TO_A
12960,10,TRUCK_RETURN_DEPARTED,5,5,DRIVING_TO_A,IN_TRANSIT_TO_A,IN_TRANSIT_TO_A,IN_TRANSIT_TO_A
13065,10,TRUCK_RETURN_ARRIVED,4,4,IDLE_AT_A,EMPTY_AT_A,POINT_A,POINT_A
13065,10,TRUCK_RETURN_ARRIVED,5,5,IDLE_AT_A,EMPTY_AT_A,POINT_A,POINT_A
13065,10,TANK_FILL_STARTED,,4,,FILLING,,POINT_A
13065,10,TANK_FILL_STARTED,,5,,FILLING,,POINT_A
13140,10,DISPATCH_READY,,,,,,
13140,10,TRUCK_DEPARTED,3,3,DRIVING_TO_C,IN_TRANSIT_TO_C,IN_TRANSIT_TO_C,IN_TRANSIT_TO_C
13185,10,TANK_FILL_COMPLETED,,4,,READY_AT_A,,POINT_A
13185,10,TANK_FILL_COMPLETED,,5,,READY_AT_A,,POINT_A
13185,10,TRUCK_DEPARTED,4,4,DRIVING_TO_C,IN_TRANSIT_TO_C,IN_TRANSIT_TO_C,IN_TRANSIT_TO_C
