Time,Day,Event,Truck 1,Truck 2,Truck 3,Truck 4,Truck 5,Tank 1,Tank 2,Tank 3,Tank 4,Tank 5,Tank 6,Active Supply Tank,Waiting Tanks At C,Available Trucks At A,Available Trucks At C
1905,2,TRUCK_ARRIVED,IDLE_AT_C|POINT_C|Tank:-,IDLE_AT_C|POINT_C|Tank:-,IDLE_AT_C|POINT_C|Tank:-,IDLE_AT_C|POINT_C|Tank:-,IDLE_AT_C|POINT_C|Tank:-,WAITING_AT_C|POINT_C|Truck:-,WAITING_AT_C|POINT_C|Truck:-,SUPPLYING|POINT_C|Truck:-,SUPPLYING|POINT_C|Truck:-,WAITING_AT_C|POINT_C|Truck:-,WAITING_AT_C|POINT_C|Truck:-,4,"5,1,6,2",,"4,5,1,2,3"
1965,2,TANK_EMPTY,IDLE_AT_C|POINT_C|Tank:-,IDLE_AT_C|POINT_C|Tank:-,IDLE_AT_C|POINT_C|Tank:-,IDLE_AT_C|POINT_C|Tank:-,IDLE_AT_C|POINT_C|Tank:-,WAITING_AT_C|POINT_C|Truck:-,WAITING_AT_C|POINT_C|Truck:-,EMPTY_AT_C|POINT_C|Truck:-,SUPPLYING|POINT_C|Truck:-,WAITING_AT_C|POINT_C|Truck:-,WAITING_AT_C|POINT_C|Truck:-,4,"5,1,6,2",,"5,1,2,3"
1965,2,TRUCK_RETURN_DEPARTED,IDLE_AT_C|POINT_C|Tank:-,IDLE_AT_C|POINT_C|Tank:-,IDLE_AT_C|POINT_C|Tank:-,DRIVING_TO_A|IN_TRANSIT_TO_A|Tank:3,IDLE_AT_C|POINT_C|Tank:-,WAITING_AT_C|POINT_C|Truck:-,WAITING_AT_C|POINT_C|Truck:-,IN_TRANSIT_TO_A|IN_TRANSIT_TO_A|Truck:4,SUPPLYING|POINT_C|Truck:-,WAITING_AT_C|POINT_C|Truck:-,WAITING_AT_C|POINT_C|Truck:-,4,"5,1,6,2",,"5,1,2,3"
2070,2,TRUCK_RETURN_ARRIVED,IDLE_AT_C|POINT_C|Tank:-,IDLE_AT_C|POINT_C|Tank:-,IDLE_AT_C|POINT_C|Tank:-,IDLE_AT_A|POINT_A|Tank:-,IDLE_AT_C|POINT_C|Tank:-,WAITING_AT_C|POINT_C|Truck:-,WAITING_AT_C|POINT_C|Truck:-,EMPTY_AT_A|POINT_A|Truck:-,SUPPLYING|POINT_C|Truck:-,WAITING_AT_C|POINT_C|Truck:-,WAITING_AT_C|POINT_C|Truck:-,4,"5,1,6,2",4,"5,1,2,3"
2070,2,TANK_FILL_STARTED,IDLE_AT_C|POINT_C|Tank:-,IDLE_AT_C|POINT_C|Tank:-,IDLE_AT_C|POINT_C|Tank:-,IDLE_AT_A|POINT_A|Tank:-,IDLE_AT_C|POINT_C|Tank:-,WAITING_AT_C|POINT_C|Truck:-,WAITING_AT_C|POINT_C|Truck:-,FILLING|POINT_A|Truck:-,SUPPLYING|POINT_C|Truck:-,WAITING_AT_C|POINT_C|Truck:-,WAITING_AT_C|POINT_C|Truck:-,4,"5,1,6,2",4,"5,1,2,3"
2190,2,TANK_FILL_COMPLETED,IDLE_AT_C|POINT_C|Tank:-,IDLE_AT_C|POINT_C|Tank:-,IDLE_AT_C|POINT_C|Tank:-,IDLE_AT_A|POINT_A|Tank:-,IDLE_AT_C|POINT_C|Tank:-,WAITING_AT_C|POINT_C|Truck:-,WAITING_AT_C|POINT_C|Truck:-,READY_AT_A|POINT_A|Truck:-,SUPPLYING|POINT_C|Truck:-,WAITING_AT_C|POINT_C|Truck:-,WAITING_AT_C|POINT_C|Truck:-,4,"5,1,6,2",4,"5,1,2,3"
2325,2,SUPPLY_STARTED,IDLE_AT_C|POINT_C|Tank:-,IDLE_AT_C|POINT_C|Tank:-,IDLE_AT_C|POINT_C|Tank:-,IDLE_AT_A|POINT_A|Tank:-,IDLE_AT_C|POINT_C|Tank:-,WAITING_AT_C|POINT_C|Truck:-,WAITING_AT_C|POINT_C|Truck:-,READY_AT_A|POINT_A|Truck:-,SUPPLYING|POINT_C|Truck:-,SUPPLYING|POINT_C|Truck:-,WAITING_AT_C|POINT_C|Truck:-,5,"1,6,2",4,"5,1,2,3"
2385,2,TANK_EMPTY,IDLE_AT_C|POINT_C|Tank:-,IDLE_AT_C|POINT_C|Tank:-,IDLE_AT_C|POINT_C|Tank:-,IDLE_AT_A|POINT_A|Tank:-,IDLE_AT_C|POINT_C|Tank:-,WAITING_AT_C|POINT_C|Truck:-,WAITING_AT_C|POINT_C|Truck:-,READY_AT_A|POINT_A|Truck:-,EMPTY_AT_C|POINT_C|Truck:-,SUPPLYING|POINT_C|Truck:-,WAITING_AT_C|POINT_C|Truck:-,5,"1,6,2",4,"5,1,2,3"
2745,3,SUPPLY_STARTED,IDLE_AT_C|POINT_C|Tank:-,IDLE_AT_C|POINT_C|Tank:-,IDLE_AT_C|POINT_C|Tank:-,IDLE_AT_A|POINT_A|Tank:-,IDLE_AT_C|POINT_C|Tank:-,SUPPLYING|POINT_C|Truck:-,WAITING_AT_C|POINT_C|Truck:-,READY_AT_A|POINT_A|Truck:-,EMPTY_AT_C|POINT_C|Truck:-,SUPPLYING|POINT_C|Truck:-,WAITING_AT_C|POINT_C|Truck:-,1,"6,2",4,"5,1,2,3"
2805,3,TANK_EMPTY,IDLE_AT_C|POINT_C|Tank:-,IDLE_AT_C|POINT_C|Tank:-,IDLE_AT_C|POINT_C|Tank:-,IDLE_AT_A|POINT_A|Tank:-,IDLE_AT_C|POINT_C|Tank:-,SUPPLYING|POINT_C|Truck:-,WAITING_AT_C|POINT_C|Truck:-,READY_AT_A|POINT_A|Truck:-,EMPTY_AT_C|POINT_C|Truck:-,EMPTY_AT_C|POINT_C|Truck:-,WAITING_AT_C|POINT_C|Truck:-,1,"6,2",4,"5,1,2,3"
2880,3,WORKDAY_STARTED,IDLE_AT_C|POINT_C|Tank:-,IDLE_AT_C|POINT_C|Tank:-,IDLE_AT_C|POINT_C|Tank:-,IDLE_AT_A|POINT_A|Tank:-,IDLE_AT_C|POINT_C|Tank:-,SUPPLYING|POINT_C|Truck:-,WAITING_AT_C|POINT_C|Truck:-,READY_AT_A|POINT_A|Truck:-,EMPTY_AT_C|POINT_C|Truck:-,EMPTY_AT_C|POINT_C|Truck:-,WAITING_AT_C|POINT_C|Truck:-,1,"6,2",4,"2,3"
2880,3,TRUCK_RETURN_DEPARTED,IDLE_AT_C|POINT_C|Tank:-,IDLE_AT_C|POINT_C|Tank:-,IDLE_AT_C|POINT_C|Tank:-,IDLE_AT_A|POINT_A|Tank:-,DRIVING_TO_A|IN_TRANSIT_TO_A|Tank:4,SUPPLYING|POINT_C|Truck:-,WAITING_AT_C|POINT_C|Truck:-,READY_AT_A|POINT_A|Truck:-,IN_TRANSIT_TO_A|IN_TRANSIT_TO_A|Truck:5,EMPTY_AT_C|POINT_C|Truck:-,WAITING_AT_C|POINT_C|Truck:-,1,"6,2",4,"2,3"
2880,3,TRUCK_RETURN_DEPARTED,DRIVING_TO_A|IN_TRANSIT_TO_A|Tank:5,IDLE_AT_C|POINT_C|Tank:-,IDLE_AT_C|POINT_C|Tank:-,IDLE_AT_A|POINT_A|Tank:-,DRIVING_TO_A|IN_TRANSIT_TO_A|Tank:4,SUPPLYING|POINT_C|Truck:-,WAITING_AT_C|POINT_C|Truck:-,READY_AT_A|POINT_A|Truck:-,IN_TRANSIT_TO_A|IN_TRANSIT_TO_A|Truck:5,IN_TRANSIT_TO_A|IN_TRANSIT_TO_A|Truck:1,WAITING_AT_C|POINT_C|Truck:-,1,"6,2",4,"2,3"
2985,3,TRUCK_RETURN_ARRIVED,DRIVING_TO_A|IN_TRANSIT_TO_A|Tank:5,IDLE_AT_C|POINT_C|Tank:-,IDLE_AT_C|POINT_C|Tank:-,IDLE_AT_A|POINT_A|Tank:-,IDLE_AT_A|POINT_A|Tank:-,SUPPLYING|POINT_C|Truck:-,WAITING_AT_C|POINT_C|Truck:-,READY_AT_A|POINT_A|Truck:-,EMPTY_AT_A|POINT_A|Truck:-,IN_TRANSIT_TO_A|IN_TRANSIT_TO_A|Truck:1,WAITING_AT_C|POINT_C|Truck:-,1,"6,2","4,5","2,3"
2985,3,TRUCK_RETURN_ARRIVED,IDLE_AT_A|POINT_A|Tank:-,IDLE_AT_C|POINT_C|Tank:-,IDLE_AT_C|POINT_C|Tank:-,IDLE_AT_A|POINT_A|Tank:-,IDLE_AT_A|POINT_A|Tank:-,SUPPLYING|POINT_C|Truck:-,WAITING_AT_C|POINT_C|Truck:-,READY_AT_A|POINT_A|Truck:-,EMPTY_AT_A|POINT_A|Truck:-,EMPTY_AT_A|POINT_A|Truck:-,WAITING_AT_C|POINT_C|Truck:-,1,"6,2","4,5,1","2,3"
2985,3,TANK_FILL_STARTED,IDLE_AT_A|POINT_A|Tank:-,IDLE_AT_C|POINT_C|Tank:-,IDLE_AT_C|POINT_C|Tank:-,IDLE_AT_A|POINT_A|Tank:-,IDLE_AT_A|POINT_A|Tank:-,SUPPLYING|POINT_C|Truck:-,WAITING_AT_C|POINT_C|Truck:-,READY_AT_A|POINT_A|Truck:-,FILLING|POINT_A|Truck:-,EMPTY_AT_A|POINT_A|Truck:-,WAITING_AT_C|POINT_C|Truck:-,1,"6,2","4,5,1","2,3"
2985,3,TANK_FILL_STARTED,IDLE_AT_A|POINT_A|Tank:-,IDLE_AT_C|POINT_C|Tank:-,IDLE_AT_C|POINT_C|Tank:-,IDLE_AT_A|POINT_A|Tank:-,IDLE_AT_A|POINT_A|Tank:-,SUPPLYING|POINT_C|Truck:-,WAITING_AT_C|POINT_C|Truck:-,READY_AT_A|POINT_A|Truck:-,FILLING|POINT_A|Truck:-,FILLING|POINT_A|Truck:-,WAITING_AT_C|POINT_C|Truck:-,1,"6,2","4,5,1","2,3"
3060,3,DISPATCH_READY,IDLE_AT_A|POINT_A|Tank:-,IDLE_AT_C|POINT_C|Tank:-,IDLE_AT_C|POINT_C|Tank:-,IDLE_AT_A|POINT_A|Tank:-,IDLE_AT_A|POINT_A|Tank:-,SUPPLYING|POINT_C|Truck:-,WAITING_AT_C|POINT_C|Truck:-,READY_AT_A|POINT_A|Truck:-,FILLING|POINT_A|Truck:-,FILLING|POINT_A|Truck:-,WAITING_AT_C|POINT_C|Truck:-,1,"6,2","5,1","2,3"
3060,3,TRUCK_DEPARTED,IDLE_AT_A|POINT_A|Tank:-,IDLE_AT_C|POINT_C|Tank:-,IDLE_AT_C|POINT_C|Tank:-,DRIVING_TO_C|IN_TRANSIT_TO_C|Tank:3,IDLE_AT_A|POINT_A|Tank:-,SUPPLYING|POINT_C|Truck:-,WAITING_AT_C|POINT_C|Truck:-,IN_TRANSIT_TO_C|IN_TRANSIT_TO_C|Truck:4,FILLING|POINT_A|Truck:-,FILLING|POINT_A|Truck:-,WAITING_AT_C|POINT_C|Truck:-,1,"6,2","5,1","2,3"
3105,3,TANK_FILL_COMPLETED,IDLE_AT_A|POINT_A|Tank:-,IDLE_AT_C|POINT_C|Tank:-,IDLE_AT_C|POINT_C|Tank:-,DRIVING_TO_C|IN_TRANSIT_TO_C|Tank:3,IDLE_AT_A|POINT_A|Tank:-,SUPPLYING|POINT_C|Truck:-,WAITING_AT_C|POINT_C|Truck:-,IN_TRANSIT_TO_C|IN_TRANSIT_TO_C|Truck:4,READY_AT_A|POINT_A|Truck:-,FILLING|POINT_A|Truck:-,WAITING_AT_C|POINT_C|Truck:-,1,"6,2",1,"2,3"
3105,3,TANK_FILL_COMPLETED,IDLE_AT_A|POINT_A|Tank:-,IDLE_AT_C|POINT_C|Tank:-,IDLE_AT_C|POINT_C|Tank:-,DRIVING_TO_C|IN_TRANSIT_TO_C|Tank:3,IDLE_AT_A|POINT_A|Tank:-,SUPPLYING|POINT_C|Truck:-,WAITING_AT_C|POINT_C|Truck:-,IN_TRANSIT_TO_C|IN_TRANSIT_TO_C|Truck:4,READY_AT_A|POINT_A|Truck:-,READY_AT_A|POINT_A|Truck:-,WAITING_AT_C|POINT_C|Truck:-,1,"6,2",,"2,3"
3105,3,TRUCK_DEPARTED,IDLE_AT_A|POINT_A|Tank:-,IDLE_AT_C|POINT_C|Tank:-,IDLE_AT_C|POINT_C|Tank:-,DRIVING_TO_C|IN_TRANSIT_TO_C|Tank:3,DRIVING_TO_C|IN_TRANSIT_TO_C|Tank:4,SUPPLYING|POINT_C|Truck:-,WAITING_AT_C|POINT_C|Truck:-,IN_TRANSIT_TO_C|IN_TRANSIT_TO_C|Truck:4,IN_TRANSIT_TO_C|IN_TRANSIT_TO_C|Truck:5,READY_AT_A|POINT_A|Truck:-,WAITING_AT_C|POINT_C|Truck:-,1,"6,2",,"2,3"
3105,3,TRUCK_DEPARTED,DRIVING_TO_C|IN_TRANSIT_TO_C|Tank:5,IDLE_AT_C|POINT_C|Tank:-,IDLE_AT_C|POINT_C|Tank:-,DRIVING_TO_C|IN_TRANSIT_TO_C|Tank:3,DRIVING_TO_C|IN_TRANSIT_TO_C|Tank:4,SUPPLYING|POINT_C|Truck:-,WAITING_AT_C|POINT_C|Truck:-,IN_TRANSIT_TO_C|IN_TRANSIT_TO_C|Truck:4,IN_TRANSIT_TO_C|IN_TRANSIT_TO_C|Truck:5,IN_TRANSIT_TO_C|IN_TRANSIT_TO_C|Truck:1,WAITING_AT_C|POINT_C|Truck:-,1,"6,2",,"2,3"
3165,3,SUPPLY_STARTED,DRIVING_TO_C|IN_TRANSIT_TO_C|Tank:5,IDLE_AT_C|POINT_C|Tank:-,IDLE_AT_C|POINT_C|Tank:-,DRIVING_TO_C|IN_TRANSIT_TO_C|Tank:3,DRIVING_TO_C|IN_TRANSIT_TO_C|Tank:4,SUPPLYING|POINT_C|Truck:-,WAITING_AT_C|POINT_C|Truck:-,IN_TRANSIT_TO_C|IN_TRANSIT_TO_C|Truck:4,IN_TRANSIT_TO_C|IN_TRANSIT_TO_C|Truck:5,IN_TRANSIT_TO_C|IN_TRANSIT_TO_C|Truck:1,SUPPLYING|POINT_C|Truck:-,6,2,,"2,3"
3165,3,TRUCK_ARRIVED,DRIVING_TO_C|IN_TRANSIT_TO_C|Tank:5,IDLE_AT_C|POINT_C|Tank:-,IDLE_AT_C|POINT_C|Tank:-,IDLE_AT_C|POINT_C|Tank:-,DRIVING_TO_C|IN_TRANSIT_TO_C|Tank:4,SUPPLYING|POINT_C|Truck:-,WAITING_AT_C|POINT_C|Truck:-,WAITING_AT_C|POINT_C|Truck:-,IN_TRANSIT_TO_C|IN_TRANSIT_TO_C|Truck:5,IN_TRANSIT_TO_C|IN_TRANSIT_TO_C|Truck:1,SUPPLYING|POINT_C|Truck:-,6,"2,3",,"2,3,4"
3210,3,TRUCK_ARRIVED,DRIVING_TO_C|IN_TRANSIT_TO_C|Tank:5,IDLE_AT_C|POINT_C|Tank:-,IDLE_AT_C|POINT_C|Tank:-,IDLE_AT_C|POINT_C|Tank:-,IDLE_AT_C|POINT_C|Tank:-,SUPPLYING|POINT_C|Truck:-,WAITING_AT_C|POINT_C|Truck:-,WAITING_AT_C|POINT_C|Truck:-,WAITING_AT_C|POINT_C|Truck:-,IN_TRANSIT_TO_C|IN_TRANSIT_TO_C|Truck:1,SUPPLYING|POINT_C|Truck:-,6,"2,3,4",,"2,3,4,5"
3210,3,TRUCK_ARRIVED,IDLE_AT_C|POINT_C|Tank:-,IDLE_AT_C|POINT_C|Tank:-,IDLE_AT_C|POINT_C|Tank:-,IDLE_AT_C|POINT_C|Tank:-,IDLE_AT_C|POINT_C|Tank:-,SUPPLYING|POINT_C|Truck:-,WAITING_AT_C|POINT_C|Truck:-,WAITING_AT_C|POINT_C|Truck:-,WAITING_AT_C|POINT_C|Truck:-,WAITING_AT_C|POINT_C|Truck:-,SUPPLYING|POINT_C|Truck:-,6,"2,3,4,5",,"2,3,4,5,1"
3225,3,TANK_EMPTY,IDLE_AT_C|POINT_C|Tank:-,IDLE_AT_C|POINT_C|Tank:-,IDLE_AT_C|POINT_C|Tank:-,IDLE_AT_C|POINT_C|Tank:-,IDLE_AT_C|POINT_C|Tank:-,EMPTY_AT_C|POINT_C|Truck:-,WAITING_AT_C|POINT_C|Truck:-,WAITING_AT_C|POINT_C|Truck:-,WAITING_AT_C|POINT_C|Truck:-,WAITING_AT_C|POINT_C|Truck:-,SUPPLYING|POINT_C|Truck:-,6,"2,3,4,5",,"3,4,5,1"
3225,3,TRUCK_RETURN_DEPARTED,IDLE_AT_C|POINT_C|Tank:-,DRIVING_TO_A|IN_TRANSIT_TO_A|Tank:1,IDLE_AT_C|POINT_C|Tank:-,IDLE_AT_C|POINT_C|Tank:-,IDLE_AT_C|POINT_C|Tank:-,IN_TRANSIT_TO_A|IN_TRANSIT_TO_A|Truck:2,WAITING_AT_C|POINT_C|Truck:-,WAITING_AT_C|POINT_C|Truck:-,WAITING_AT_C|POINT_C|Truck:-,WAITING_AT_C|POINT_C|Truck:-,SUPPLYING|POINT_C|Truck:-,6,"2,3,4,5",,"3,4,5,1"
3330,3,TRUCK_RETURN_ARRIVED,IDLE_AT_C|POINT_C|Tank:-,IDLE_AT_A|POINT_A|Tank:-,IDLE_AT_C|POINT_C|Tank:-,IDLE_AT_C|POINT_C|Tank:-,IDLE_AT_C|POINT_C|Tank:-,EMPTY_AT_A|POINT_A|Truck:-,WAITING_AT_C|POINT_C|Truck:-,WAITING_AT_C|POINT_C|Truck:-,WAITING_AT_C|POINT_C|Truck:-,WAITING_AT_C|POINT_C|Truck:-,SUPPLYING|POINT_C|Truck:-,6,"2,3,4,5",2,"3,4,5,1"
3330,3,TANK_FILL_STARTED,IDLE_AT_C|POINT_C|Tank:-,IDLE_AT_A|POINT_A|Tank:-,IDLE_AT_C|POINT_C|Tank:-,IDLE_AT_C|POINT_C|Tank:-,IDLE_AT_C|POINT_C|Tank:-,FILLING|POINT_A|Truck:-,WAITING_AT_C|POINT_C|Truck:-,WAITING_AT_C|POINT_C|Truck:-,WAITING_AT_C|POINT_C|Truck:-,WAITING_AT_C|POINT_C|Truck:-,SUPPLYING|POINT_C|Truck:-,6,"2,3,4,5",2,"3,4,5,1"
3450,3,TANK_FILL_COMPLETED,IDLE_AT_C|POINT_C|Tank:-,IDLE_AT_A|POINT_A|Tank:-,IDLE_AT_C|POINT_C|Tank:-,IDLE_AT_C|POINT_C|Tank:-,IDLE_AT_C|POINT_C|Tank:-,READY_AT_A|POINT_A|Truck:-,WAITING_AT_C|POINT_C|Truck:-,WAITING_AT_C|POINT_C|Truck:-,WAITING_AT_C|POINT_C|Truck:-,WAITING_AT_C|POINT_C|Truck:-,SUPPLYING|POINT_C|Truck:-,6,"2,3,4,5",2,"3,4,5,1"
3480,3,DISPATCH_READY,IDLE_AT_C|POINT_C|Tank:-,IDLE_AT_A|POINT_A|Tank:-,IDLE_AT_C|POINT_C|Tank:-,IDLE_AT_C|POINT_C|Tank:-,IDLE_AT_C|POINT_C|Tank:-,READY_AT_A|POINT_A|Truck:-,WAITING_AT_C|POINT_C|Truck:-,WAITING_AT_C|POINT_C|Truck:-,WAITING_AT_C|POINT_C|Truck:-,WAITING_AT_C|POINT_C|Truck:-,SUPPLYING|POINT_C|Truck:-,6,"2,3,4,5",,"3,4,5,1"
3480,3,TRUCK_DEPARTED,IDLE_AT_C|POINT_C|Tank:-,DRIVING_TO_C|IN_TRANSIT_TO_C|Tank:1,IDLE_AT_C|POINT_C|Tank:-,IDLE_AT_C|POINT_C|Tank:-,IDLE_AT_C|POINT_C|Tank:-,IN_TRANSIT_TO_C|IN_TRANSIT_TO_C|Truck:2,WAITING_AT_C|POINT_C|Truck:-,WAITING_AT_C|POINT_C|Truck:-,WAITING_AT_C|POINT_C|Truck:-,WAITING_AT_C|POINT_C|Truck:-,SUPPLYING|POINT_C|Truck:-,6,"2,3,4,5",,"3,4,5,1"
3585,3,SUPPLY_STARTED,IDLE_AT_C|POINT_C|Tank:-,DRIVING_TO_C|IN_TRANSIT_TO_C|Tank:1,IDLE_AT_C|POINT_C|Tank:-,IDLE_AT_C|POINT_C|Tank:-,IDLE_AT_C|POINT_C|Tank:-,IN_TRANSIT_TO_C|IN_TRANSIT_TO_C|Truck:2,SUPPLYING|POINT_C|Truck:-,WAITING_AT_C|POINT_C|Truck:-,WAITING_AT_C|POINT_C|Truck:-,WAITING_AT_C|POINT_C|Truck:-,SUPPLYING|POINT_C|Truck:-,2,"3,4,5",,"3,4,5,1"
3585,3,TRUCK_ARRIVED,IDLE_AT_C|POINT_C|Tank:-,IDLE_AT_C|POINT_C|Tank:-,IDLE_AT_C|POINT_C|Tank:-,IDLE_AT_C|POINT_C|Tank:-,IDLE_AT_C|POINT_C|Tank:-,WAITING_AT_C|POINT_C|Truck:-,SUPPLYING|POINT_C|Truck:-,WAITING_AT_C|POINT_C|Truck:-,WAITING_AT_C|POINT_C|Truck:-,WAITING_AT_C|POINT_C|Truck:-,SUPPLYING|POINT_C|Truck:-,2,"3,4,5,1",,"3,4,5,1,2"
3645,3,TANK_EMPTY,IDLE_AT_C|POINT_C|Tank:-,IDLE_AT_C|POINT_C|Tank:-,IDLE_AT_C|POINT_C|Tank:-,IDLE_AT_C|POINT_C|Tank:-,IDLE_AT_C|POINT_C|Tank:-,WAITING_AT_C|POINT_C|Truck:-,SUPPLYING|POINT_C|Truck:-,WAITING_AT_C|POINT_C|Truck:-,WAITING_AT_C|POINT_C|Truck:-,WAITING_AT_C|POINT_C|Truck:-,EMPTY_AT_C|POINT_C|Truck:-,2,"3,4,5,1",,"3,4,5,1,2"
4005,4,SUPPLY_STARTED,IDLE_AT_C|POINT_C|Tank:-,IDLE_AT_C|POINT_C|Tank:-,IDLE_AT_C|POINT_C|Tank:-,IDLE_AT_C|POINT_C|Tank:-,IDLE_AT_C|POINT_C|Tank:-,WAITING_AT_C|POINT_C|Truck:-,SUPPLYING|POINT_C|Truck:-,SUPPLYING|POINT_C|Truck:-,WAITING_AT_C|POINT_C|Truck:-,WAITING_AT_C|POINT_C|Truck:-,EMPTY_AT_C|POINT_C|Truck:-,3,"4,5,1",,"3,4,5,1,2"
4065,4,TANK_EMPTY,IDLE_AT_C|POINT_C|Tank:-,IDLE_AT_C|POINT_C|Tank:-,IDLE_AT_C|POINT_C|Tank:-,IDLE_AT_C|POINT_C|Tank:-,IDLE_AT_C|POINT_C|Tank:-,WAITING_AT_C|POINT_C|Truck:-,EMPTY_AT_C|POINT_C|Truck:-,SUPPLYING|POINT_C|Truck:-,WAITING_AT_C|POINT_C|Truck:-,WAITING_AT_C|POINT_C|Truck:-,EMPTY_AT_C|POINT_C|Truck:-,3,"4,5,1",,"3,4,5,1,2"
4320,4,WORKDAY_STARTED,IDLE_AT_C|POINT_C|Tank:-,IDLE_AT_C|POINT_C|Tank:-,IDLE_AT_C|POINT_C|Tank:-,IDLE_AT_C|POINT_C|Tank:-,IDLE_AT_C|POINT_C|Tank:-,WAITING_AT_C|POINT_C|Truck:-,EMPTY_AT_C|POINT_C|Truck:-,SUPPLYING|POINT_C|Truck:-,WAITING_AT_C|POINT_C|Truck:-,WAITING_AT_C|POINT_C|Truck:-,EMPTY_AT_C|POINT_C|Truck:-,3,"4,5,1",,"5,1,2"
4320,4,TRUCK_RETURN_DEPARTED,IDLE_AT_C|POINT_C|Tank:-,IDLE_AT_C|POINT_C|Tank:-,DRIVING_TO_A|IN_TRANSIT_TO_A|Tank:6,IDLE_AT_C|POINT_C|Tank:-,IDLE_AT_C|POINT_C|Tank:-,WAITING_AT_C|POINT_C|Truck:-,EMPTY_AT_C|POINT_C|Truck:-,SUPPLYING|POINT_C|Truck:-,WAITING_AT_C|POINT_C|Truck:-,WAITING_AT_C|POINT_C|Truck:-,IN_TRANSIT_TO_A|IN_TRANSIT_TO_A|Truck:3,3,"4,5,1",,"5,1,2"
4320,4,TRUCK_RETURN_DEPARTED,IDLE_AT_C|POINT_C|Tank:-,IDLE_AT_C|POINT_C|Tank:-,DRIVING_TO_A|IN_TRANSIT_TO_A|Tank:6,DRIVING_TO_A|IN_TRANSIT_TO_A|Tank:2,IDLE_AT_C|POINT_C|Tank:-,WAITING_AT_C|POINT_C|Truck:-,IN_TRANSIT_TO_A|IN_TRANSIT_TO_A|Truck:4,SUPPLYING|POINT_C|Truck:-,WAITING_AT_C|POINT_C|Truck:-,WAITING_AT_C|POINT_C|Truck:-,IN_TRANSIT_TO_A|IN_TRANSIT_TO_A|Truck:3,3,"4,5,1",,"5,1,2"
4425,4,SUPPLY_STARTED,IDLE_AT_C|POINT_C|Tank:-,IDLE_AT_C|POINT_C|Tank:-,DRIVING_TO_A|IN_TRANSIT_TO_A|Tank:6,DRIVING_TO_A|IN_TRANSIT_TO_A|Tank:2,IDLE_AT_C|POINT_C|Tank:-,WAITING_AT_C|POINT_C|Truck:-,IN_TRANSIT_TO_A|IN_TRANSIT_TO_A|Truck:4,SUPPLYING|POINT_C|Truck:-,SUPPLYING|POINT_C|Truck:-,WAITING_AT_C|POINT_C|Truck:-,IN_TRANSIT_TO_A|IN_TRANSIT_TO_A|Truck:3,4,"5,1",,"5,1,2"
4425,4,TRUCK_RETURN_ARRIVED,IDLE_AT_C|POINT_C|Tank:-,IDLE_AT_C|POINT_C|Tank:-,IDLE_AT_A|POINT_A|Tank:-,DRIVING_TO_A|IN_TRANSIT_TO_A|Tank:2,IDLE_AT_C|POINT_C|Tank:-,WAITING_AT_C|POINT_C|Truck:-,IN_TRANSIT_TO_A|IN_TRANSIT_TO_A|Truck:4,SUPPLYING|POINT_C|Truck:-,SUPPLYING|POINT_C|Truck:-,WAITING_AT_C|POINT_C|Truck:-,EMPTY_AT_A|POINT_A|Truck:-,4,"5,1",3,"5,1,2"
4425,4,TRUCK_RETURN_ARRIVED,IDLE_AT_C|POINT_C|Tank:-,IDLE_AT_C|POINT_C|Tank:-,IDLE_AT_A|POINT_A|Tank:-,IDLE_AT_A|POINT_A|Tank:-,IDLE_AT_C|POINT_C|Tank:-,WAITING_AT_C|POINT_C|Truck:-,EMPTY_AT_A|POINT_A|Truck:-,SUPPLYING|POINT_C|Truck:-,SUPPLYING|POINT_C|Truck:-,WAITING_AT_C|POINT_C|Truck:-,EMPTY_AT_A|POINT_A|Truck:-,4,"5,1","3,4","5,1,2"
4425,4,TANK_FILL_STARTED,IDLE_AT_C|POINT_C|Tank:-,IDLE_AT_C|POINT_C|Tank:-,IDLE_AT_A|POINT_A|Tank:-,IDLE_AT_A|POINT_A|Tank:-,IDLE_AT_C|POINT_C|Tank:-,WAITING_AT_C|POINT_C|Truck:-,EMPTY_AT_A|POINT_A|Truck:-,SUPPLYING|POINT_C|Truck:-,SUPPLYING|POINT_C|Truck:-,WAITING_AT_C|POINT_C|Truck:-,FILLING|POINT_A|Truck:-,4,"5,1","3,4","5,1,2"
4425,4,TANK_FILL_STARTED,IDLE_AT_C|POINT_C|Tank:-,IDLE_AT_C|POINT_C|Tank:-,IDLE_AT_A|POINT_A|Tank:-,IDLE_AT_A|POINT_A|Tank:-,IDLE_AT_C|POINT_C|Tank:-,WAITING_AT_C|POINT_C|Truck:-,FILLING|POINT_A|Truck:-,SUPPLYING|POINT_C|Truck:-,SUPPLYING|POINT_C|Truck:-,WAITING_AT_C|POINT_C|Truck:-,FILLING|POINT_A|Truck:-,4,"5,1","3,4","5,1,2"
